Date,Time,Area 6/Ecutec/PCC1/PCC1_p1160_ACT_V_OUT_ABS,Area 6/Ecutec/PCC1/PCC1_p3021_SPD_DEV_VAL,Area 6/Ecutec/PCC1/PCC1_p3421_SPD_DEV_VAL,Area 6/Ecutec/PCC1/PM607_AMPS_SUM
2022-06-06,01:09:00.000,14.925037270417736,763.3563633497216,836.5516128444591,0.0
2022-06-06,01:10:00.000,14.97579310726269,763.8786751571498,823.0613481221149,0.0
2022-06-06,01:11:00.000,14.89230930524268,783.6871460519704,837.6076481049336,0.0
2022-06-06,01:12:00.000,14.903976634143957,763.7057856963501,850.2365529012094,0.0
2022-06-06,01:13:00.000,14.947345458432242,763.4670067888821,851.7255343546622,0.0
2022-06-06,01:14:00.000,14.983932326421826,763.2582874111948,850.1233592227504,0.0
2022-06-06,01:15:00.000,14.993341098218538,773.7980465285642,845.5942924116034,0.0
2022-06-06,01:16:00.000,14.948701900798461,764.13517017384,826.8117233226036,0.0
2022-06-06,01:17:00.000,14.953924584000953,763.3489932232203,851.732812572553,0.0
2022-06-06,01:18:00.000,14.955948658982539,763.3298554975918,809.859575873426,0.0
2022-06-06,01:19:00.000,14.93507403584872,763.1493154517866,828.391133362005,0.0
2022-06-06,01:20:00.000,14.978060816976626,763.3028435845611,845.1994244376978,0.0
2022-06-06,01:21:00.000,14.899016892842772,771.3213802363523,821.1812681879593,0.0
2022-06-06,01:22:00.000,14.917005529189518,763.6563526058768,870.0554177645494,0.0
2022-06-06,01:23:00.000,14.943985193163718,770.9642108193049,837.8530272399289,0.0
2022-06-06,01:24:00.000,14.971564406858214,763.698981668656,834.6243786914296,0.0
2022-06-06,01:25:00.000,14.942938888603074,763.2680131470801,822.9867501162231,0.0
2022-06-06,01:26:00.000,14.93672544632785,763.3894288089834,842.8836090124867,0.0
2022-06-06,01:27:00.000,14.994396080973244,763.6191116194108,831.5183719857015,0.0
2022-06-06,01:28:00.000,14.94782778744669,771.2714206953688,846.9445476226276,0.0
2022-06-06,01:29:00.000,14.936783246989359,767.9356007898956,851.6802327044554,0.0
2022-06-06,01:30:00.000,14.941837760308768,763.6085951265483,833.7663771298974,0.0
2022-06-06,01:31:00.000,14.900086778871978,763.5396589943168,826.7410042652095,0.0
2022-06-06,01:32:00.000,14.921245788240778,763.5667412990045,832.4032313990162,0.0
2022-06-06,01:33:00.000,14.97868356740433,763.4742794324446,848.6009545793663,0.0
2022-06-06,01:34:00.000,14.932944428490961,768.5860170917921,819.1110865398794,0.0
2022-06-06,01:35:00.000,14.92248516473997,763.3230720512008,817.285696033321,0.0
2022-06-06,01:36:00.000,14.946648761751751,763.7610710178504,843.7224031823615,0.0
2022-06-06,01:37:00.000,14.950991368003336,763.5181003016717,858.4574121599162,0.0
2022-06-06,01:38:00.000,14.96341988171633,763.4163852901954,840.4630800154993,0.0
2022-06-06,01:39:00.000,14.946866788686139,767.9377037350044,850.5958123900358,0.0
2022-06-06,01:40:00.000,14.960825705065885,763.5991656120249,831.2647512642345,0.0
2022-06-06,01:41:00.000,14.903424814140308,763.5828486699281,849.845473831282,0.0
2022-06-06,01:42:00.000,14.961906688054668,763.8750737222774,832.3907159870139,0.0
2022-06-06,01:43:00.000,14.926932059044685,763.8446969551985,862.3775136295668,0.0
2022-06-06,01:44:00.000,14.926564881164309,763.6306514580089,850.4237187261323,0.0
2022-06-06,01:45:00.000,14.999836620290232,763.265254420907,829.5844062921985,0.0
2022-06-06,01:46:00.000,14.928599374358187,763.7689592563221,814.8185364639039,0.0
2022-06-06,01:47:00.000,14.920455721233488,763.6515271000234,840.3557234536318,0.0
2022-06-06,01:48:00.000,14.932124977632629,763.6393442540336,847.8246626369489,0.0
2022-06-06,01:49:00.000,14.960118537722563,763.6653601572169,876.7126611305266,0.0
2022-06-06,01:50:00.000,14.92132192585652,765.5034718814334,851.7823473981621,0.0
2022-06-06,01:51:00.000,14.937791232188289,763.4891100279493,825.3700351393419,0.0
2022-06-06,01:52:00.000,14.934543997066568,763.6429509744997,829.6575247780903,0.0
2022-06-06,01:53:00.000,14.899728604101318,763.7721545359088,826.812584137439,0.0
2022-06-06,01:54:00.000,14.928082208986805,763.6114935248922,827.9538225859317,0.0
2022-06-06,01:55:00.000,14.993455170869128,776.4704492360245,851.2707786553306,0.0
2022-06-06,01:56:00.000,14.960797390249128,768.5865401887254,840.7857566893481,0.0
2022-06-06,01:57:00.000,14.926954619658954,763.4931447628924,828.3992659325952,0.0
2022-06-06,01:58:00.000,14.992042814679307,763.5444542377455,867.5082939893941,0.0
2022-06-06,01:59:00.000,14.924430296659695,769.7518958628323,841.4079042358352,0.0
2022-06-06,02:00:00.000,14.961922681342033,763.5296197665714,863.223723241375,0.0
2022-06-06,02:01:00.000,14.969437559038626,763.782846380773,853.405123690681,0.0
2022-06-06,02:02:00.000,14.90636606341013,763.9296821613693,811.6001770461531,0.0
2022-06-06,02:03:00.000,14.932228798256428,773.8313605890072,826.1346428085134,0.0
2022-06-06,02:04:00.000,14.949390069673525,762.9497419716878,844.0320014719816,0.0
2022-06-06,02:05:00.000,15.025627090976345,763.3052991311532,829.4676397866708,0.0
2022-06-06,02:06:00.000,14.89279527335798,762.6077067626984,850.3041995351192,0.0
2022-06-06,02:07:00.000,14.906727282754249,762.9041587295463,846.0179699945912,0.0
2022-06-06,02:08:00.000,14.994733723042726,762.9485510556871,809.0655767634073,0.0
2022-06-06,02:09:00.000,14.960687686097613,762.8595161098197,823.4730964492725,0.0
2022-06-06,02:10:00.000,14.872684481213051,763.9690901776075,832.318107707779,0.0
2022-06-06,02:11:00.000,14.911913336793704,763.2152834725657,848.3695770408468,0.0
2022-06-06,02:12:00.000,15.009140778004877,762.2734462241036,824.1642362338254,0.0
2022-06-06,02:13:00.000,14.886910778456857,767.8086248322478,843.4688824957872,0.0
2022-06-06,02:14:00.000,14.914446331198826,775.5204426819737,828.7466530246775,0.0
2022-06-06,02:15:00.000,14.937143873493756,763.2936930114004,808.8060065545866,0.0
2022-06-06,02:16:00.000,14.89132019169054,763.6827434122541,842.3582969210613,0.0
2022-06-06,02:17:00.000,14.93167117087321,763.7091445141178,848.3020087963822,0.0
2022-06-06,02:18:00.000,14.958102228576019,763.214912578774,806.8007284795336,0.0
2022-06-06,02:19:00.000,14.954597813383977,763.707629798324,841.3912856474516,0.0
2022-06-06,02:20:00.000,14.902316271177435,763.715789709829,864.1169935142419,0.0
2022-06-06,02:21:00.000,14.930933632363429,768.2092879555188,834.7698626332622,0.0
2022-06-06,02:22:00.000,14.962366248612348,763.4951165989154,816.7070497167516,0.0
2022-06-06,02:23:00.000,14.905836265235719,763.8332218806241,838.8456521194586,0.0
2022-06-06,02:24:00.000,14.930434152880963,763.602282789041,856.7510573715264,0.0
2022-06-06,02:25:00.000,14.95674762650215,763.6908448474143,817.1089494166853,0.0
2022-06-06,02:26:00.000,14.941631686524994,763.5507782779518,830.836137408348,0.0
2022-06-06,02:27:00.000,14.964151165577256,763.5498830021596,836.5512563950232,0.0
2022-06-06,02:28:00.000,14.931710442750221,762.921117337699,825.4138354494419,0.0
2022-06-06,02:29:00.000,14.941428987240482,763.9545075751263,870.2442380039914,0.0
2022-06-06,02:30:00.000,14.894782639722365,763.5839069653271,851.3524665488776,0.0
2022-06-06,02:31:00.000,14.949914244701004,763.5967505771356,825.3363215054768,0.0
2022-06-06,02:32:00.000,14.936122900310767,763.6087832894011,818.3107573499283,0.0
2022-06-06,02:33:00.000,14.965654303179168,763.7263523303556,825.6146598855371,0.0
2022-06-06,02:34:00.000,14.942459655149221,763.5471772458362,843.0798196216283,0.0
2022-06-06,02:35:00.000,14.938763771045002,771.0247587459789,850.3972049089305,0.0
2022-06-06,02:36:00.000,14.963690317259076,763.6906102183264,843.2290698831844,0.0
2022-06-06,02:37:00.000,14.905586920811485,763.9055380594309,828.9245776733497,0.0
2022-06-06,02:38:00.000,14.91432325495868,763.9649388902992,828.3142154553559,0.0
2022-06-06,02:39:00.000,14.93572915407533,763.7811213520225,815.9290015636677,0.0
2022-06-06,02:40:00.000,14.953471067927948,765.0600209966183,869.531665245003,0.0
2022-06-06,02:41:00.000,14.969297578772403,764.064170703323,828.512400698087,0.0
2022-06-06,02:42:00.000,14.933015189154782,775.2368747658481,823.5809580133649,0.0
2022-06-06,02:43:00.000,14.925622922605333,763.5630678647331,851.6971741212427,0.0
2022-06-06,02:44:00.000,14.897536555416593,763.7123050415436,855.476386163994,0.0
2022-06-06,02:45:00.000,14.927656674901488,763.8164032743393,816.4266994478809,0.0
2022-06-06,02:46:00.000,14.946832132770426,766.9393342994848,862.0204007886927,0.0
2022-06-06,02:47:00.000,14.903524254769428,764.2563736519537,826.4076563950185,0.0
2022-06-06,02:48:00.000,14.917877482332868,765.6632635669152,821.722343511439,0.0
2022-06-06,02:49:00.000,14.907234840122404,763.4124990407485,879.6986910920141,0.0
2022-06-06,02:50:00.000,14.924530958094424,763.6069159166373,833.6439137059805,0.0
2022-06-06,02:51:00.000,14.913058829123559,763.7274607217713,846.4659962375719,0.0
2022-06-06,02:52:00.000,14.943967749658132,764.2780796346606,827.9397058925464,0.0
2022-06-06,02:53:00.000,14.95384842461043,766.6149410654307,833.4000349933111,0.0
2022-06-06,02:54:00.000,14.904419348644888,763.7662577125268,822.9061151837864,0.0
2022-06-06,02:55:00.000,14.939659415390823,763.7214396335931,819.5564888311928,0.0
2022-06-06,02:56:00.000,14.901594432665103,763.6722945382423,830.85721758236,0.0
2022-06-06,02:57:00.000,14.958839738309102,763.3777562959385,840.728470361122,0.0
2022-06-06,02:58:00.000,14.943843360126083,763.7233771036193,868.3226041130109,0.0
2022-06-06,02:59:00.000,14.933117738992618,763.5785915831888,823.1314816772405,0.0
2022-06-06,03:00:00.000,14.927722077439494,763.7413422918836,829.7320502578942,0.0
2022-06-06,03:01:00.000,14.93380783993206,766.9048823540656,852.3319483292701,0.0
2022-06-06,03:02:00.000,14.92573823298972,764.9636197156093,813.5917986351412,0.0
2022-06-06,03:03:00.000,14.912390376965504,763.4871900005759,861.939386085545,0.0
2022-06-06,03:04:00.000,14.91544564854042,763.5985124223242,827.6019565641179,0.0
2022-06-06,03:05:00.000,14.910268632221864,763.8986983116386,846.2984479786764,0.0
2022-06-06,03:06:00.000,14.942826284746129,769.1724112068534,873.1241702357501,0.0
2022-06-06,03:07:00.000,14.903310129422145,768.2731911742075,862.0323785895458,0.0
2022-06-06,03:08:00.000,14.969691903587302,763.4576554466686,858.9439073600224,0.0
2022-06-06,03:09:00.000,14.947768653049994,763.7445150762757,837.1066692691991,0.0
2022-06-06,03:10:00.000,14.96130540738949,763.5106886753329,854.8935481508466,0.0
2022-06-06,03:11:00.000,14.94921955921243,781.113011108814,828.1900705351823,0.0
2022-06-06,03:12:00.000,14.918945930209498,763.6166425744968,878.6927754349127,0.0
2022-06-06,03:13:00.000,14.964703273574411,763.5843764062737,842.8040904129916,0.0
2022-06-06,03:14:00.000,14.92382203255617,764.2975466257769,834.1911011056623,0.0
2022-06-06,03:15:00.000,14.96027141744413,765.9383406390107,842.2455652485191,0.0
2022-06-06,03:16:00.000,14.93958165529427,764.476299604993,822.8220157239048,0.0
2022-06-06,03:17:00.000,14.941332102486122,763.3036709504014,837.540823622807,0.0
2022-06-06,03:18:00.000,14.918943657428768,763.6215840309064,839.9220757242281,0.0
2022-06-06,03:19:00.000,14.940701719323734,771.6695581819426,850.2786101062596,0.0
2022-06-06,03:20:00.000,14.922563572645094,772.4133877041294,838.2830289380037,0.0
2022-06-06,03:21:00.000,14.899683873773109,763.3805311799869,862.9385179091648,0.0
2022-06-06,03:22:00.000,14.92965989791053,764.5284532066003,813.0839949505697,0.0
2022-06-06,03:23:00.000,14.937908851341103,763.7564653091785,863.8477820678011,0.0
2022-06-06,03:24:00.000,14.875812420442415,763.5345764584446,851.0652587432807,0.0
2022-06-06,03:25:00.000,14.929806201353799,763.4284154735911,814.572668872554,0.0
2022-06-06,03:26:00.000,15.01226944850138,763.3964630291017,849.1054250577678,0.0
2022-06-06,03:27:00.000,14.988300738368357,763.3877815211176,810.2015494433567,0.0
2022-06-06,03:28:00.000,14.951187317196622,763.3121404303506,843.642517453502,0.0
2022-06-06,03:29:00.000,14.954205561158789,763.5831601712816,842.4050659751337,0.0
2022-06-06,03:30:00.000,14.946404261011251,763.438257880433,830.0849970300402,0.0
2022-06-06,03:31:00.000,14.970189865294218,763.557162118169,880.1218873233613,0.0
2022-06-06,03:32:00.000,14.963857284025012,764.7796463274387,830.4646694369807,0.0
2022-06-06,03:33:00.000,14.911229433463914,763.3918148635811,832.4955125362744,0.0
2022-06-06,03:34:00.000,14.92996415017806,763.4109818496975,840.207053752592,0.0
2022-06-06,03:35:00.000,14.940495029203246,763.5158835980599,844.551870643282,0.0
2022-06-06,03:36:00.000,14.973158884282569,763.4026400440005,826.5731078276101,0.0
2022-06-06,03:37:00.000,14.916749229508731,764.7989383156387,825.4021141005015,0.0
2022-06-06,03:38:00.000,14.953325426312198,763.571834571435,843.3790439899201,0.0
2022-06-06,03:39:00.000,14.955889449920745,763.4065462286343,831.0295057671167,0.0
2022-06-06,03:40:00.000,14.941049909268564,766.5196003266722,839.0351158484724,0.0
2022-06-06,03:41:00.000,14.932503457535217,763.485471470765,824.5193322651816,0.0
2022-06-06,03:42:00.000,14.962834001920902,763.5355396255175,825.9103412874648,0.0
2022-06-06,03:43:00.000,14.933484721301879,763.1355693753214,840.0011663410157,0.0
2022-06-06,03:44:00.000,14.926297877877587,763.2821797029949,825.6787602255924,0.0
2022-06-06,03:45:00.000,14.946031927631257,763.7614043567393,832.7188328573292,0.0
2022-06-06,03:46:00.000,14.979678251515747,763.6718611976867,848.1129758359403,0.0
2022-06-06,03:47:00.000,14.906787323514171,763.3886731445526,817.4672961061378,0.0
2022-06-06,03:48:00.000,14.940706756856452,763.2329827978467,819.375498736045,0.0
2022-06-06,03:49:00.000,14.974402846080073,763.547899922552,808.133730572461,0.0
2022-06-06,03:50:00.000,14.956855400143562,763.5474552498788,853.8373372203979,0.0
2022-06-06,03:51:00.000,14.939574768262144,763.2394938530782,855.6024912353639,0.0
2022-06-06,03:52:00.000,14.94533897931589,763.2795415039951,859.0211338831732,0.0
2022-06-06,03:53:00.000,14.968713402605227,763.3348729831691,820.8499397159156,0.0
2022-06-06,03:54:00.000,14.942678942520466,763.5347515936976,844.0608702822555,0.0
2022-06-06,03:55:00.000,14.956256911565548,763.3995720881909,838.2396008842136,0.0
2022-06-06,03:56:00.000,14.931739252892228,763.421240211736,821.7533958821504,0.0
2022-06-06,03:57:00.000,14.963266357996563,763.2469142721636,838.3367381932795,0.0
2022-06-06,03:58:00.000,14.941688140247543,763.4039620963163,859.243920691214,0.0
2022-06-06,03:59:00.000,14.962081876760188,763.390197144678,838.5899138285694,0.0
2022-06-06,04:00:00.000,14.928555627311038,763.2923798729978,820.2906179562733,0.0
2022-06-06,04:01:00.000,14.920689570636188,763.2691533672622,816.6116017971749,0.0
2022-06-06,04:02:00.000,14.9218235286348,763.5191842065201,831.4621167874436,0.0
2022-06-06,04:03:00.000,14.918763142533704,763.2562921162358,855.4661889459602,0.0
2022-06-06,04:04:00.000,14.884370169944017,763.0457174286237,847.0774477855107,0.0
2022-06-06,04:05:00.000,14.924550568446264,763.4186580056783,827.1642101951402,0.0
2022-06-06,04:06:00.000,14.927124847115609,763.3959098633856,842.1690041469601,0.0
2022-06-06,04:07:00.000,14.89256352137263,774.0955917965778,839.3654954801353,0.0
2022-06-06,04:08:00.000,14.885526682600787,763.4565393432537,820.8424551831567,0.0
2022-06-06,04:09:00.000,14.940808661860553,764.5199975740993,834.1946095393733,0.0
2022-06-06,04:10:00.000,14.97252267684454,764.1062791680483,831.1868104979173,0.0
2022-06-06,04:11:00.000,14.901536989583665,763.4765162752711,841.9634290076704,0.0
2022-06-06,04:12:00.000,14.924188054959835,763.2710164236037,869.2494102342278,0.0
2022-06-06,04:13:00.000,14.967336036612547,763.3338464527818,823.9866335723684,0.0
2022-06-06,04:14:00.000,14.912239673450712,763.774289679672,827.8571095563668,0.0
2022-06-06,04:15:00.000,14.907863528480117,763.4943948187173,847.5559010210268,0.0
2022-06-06,04:16:00.000,14.922837032458288,763.4771723278722,830.6891615893719,0.0
2022-06-06,04:17:00.000,14.96442722018189,763.4238285929706,858.1825545384146,0.0
2022-06-06,04:18:00.000,14.90993793088218,763.7259761424401,824.2194226940516,0.0
2022-06-06,04:19:00.000,14.926917850277203,779.2106035644692,842.5529953462377,0.0
2022-06-06,04:20:00.000,14.949269658769007,763.3435864146686,826.4195649640869,0.0
2022-06-06,04:21:00.000,14.929046733019376,763.4799141930954,839.5764122596648,0.0
2022-06-06,04:22:00.000,14.949649506785068,763.6152503629862,826.1144572214215,0.0
2022-06-06,04:23:00.000,14.948880196733969,764.1706577388763,813.2147042416923,0.0
2022-06-06,04:24:00.000,14.935596292151512,774.2253509300001,858.2886805283541,0.0
2022-06-06,04:25:00.000,14.941477865604902,763.5804225927069,842.6190180119323,0.0
2022-06-06,04:26:00.000,14.956349237931985,763.6484415257961,832.8841219788779,0.0
2022-06-06,04:27:00.000,14.908371026633835,763.5114051470412,868.2866584726816,0.0
2022-06-06,04:28:00.000,14.893003592099596,763.4213312930476,836.6192603067976,0.0
2022-06-06,04:29:00.000,14.917921208939584,763.5096760172858,844.072244722037,0.0
2022-06-06,04:30:00.000,14.961496608449982,763.2950949086389,810.9483276605063,0.0
2022-06-06,04:31:00.000,14.914184209910976,764.3185605510585,859.2360396650603,0.0
2022-06-06,04:32:00.000,14.943436205884007,776.9253573918648,860.2773158924095,0.0
2022-06-06,04:33:00.000,14.944249672418419,768.2412363720891,829.4241895582649,0.0
2022-06-06,04:34:00.000,14.942626531284315,763.5976663632568,840.750101906828,0.0
2022-06-06,04:35:00.000,14.940393776222338,763.1685126717338,835.1381013358811,0.0
2022-06-06,04:36:00.000,14.978200756866348,763.3003234948645,848.9257971546836,0.0
2022-06-06,04:37:00.000,14.951743233691152,776.3542480093984,841.0702364878971,0.0
2022-06-06,04:38:00.000,14.919950214388567,763.5365073876643,845.6975826758091,0.0
2022-06-06,04:39:00.000,14.961828284929165,766.2535940564935,843.9533510661862,0.0
2022-06-06,04:40:00.000,14.897775530649408,785.034147509197,819.7624203262596,0.0
2022-06-06,04:41:00.000,14.892451498097925,764.161282995061,826.8721623902726,0.0
2022-06-06,04:42:00.000,14.93191916640433,763.3591310670374,822.262580506035,0.0
2022-06-06,04:43:00.000,14.951880978502906,763.447611889699,818.1672211213787,0.0
2022-06-06,04:44:00.000,14.950795516181856,763.2333002747408,870.3791379850176,0.0
2022-06-06,04:45:00.000,14.945546838739213,790.4574898239364,836.1096311171893,0.0
2022-06-06,04:46:00.000,14.94546869508503,763.4947858055925,837.2547901731249,0.0
2022-06-06,04:47:00.000,14.942412058754158,763.4075505856806,886.2389501336102,0.0
2022-06-06,04:48:00.000,14.925982917114151,763.5070508831919,868.6279497080153,0.0
2022-06-06,04:49:00.000,14.915458119608521,763.411560755862,868.2322337411872,0.0
2022-06-06,04:50:00.000,14.954506024845509,763.2491541525692,841.315696567547,0.0
2022-06-06,04:51:00.000,14.916589856668926,763.1957548907819,825.4031612985198,0.0
2022-06-06,04:52:00.000,14.966157800209507,763.4512488910433,847.8500122590929,0.0
2022-06-06,04:53:00.000,14.938033046957631,763.3136583365491,819.1343222834145,0.0
2022-06-06,04:54:00.000,14.935109774910545,775.368754407259,862.6696856586041,0.0
2022-06-06,04:55:00.000,14.969656793318626,763.5539717656079,827.8938508664843,0.0
2022-06-06,04:56:00.000,14.922746182892485,763.493513579974,838.657099841571,0.0
2022-06-06,04:57:00.000,14.950362639298993,763.2725128689185,826.4921447489992,0.0
2022-06-06,04:58:00.000,14.958413710462757,770.4518047462757,834.7880579341282,0.0
2022-06-06,04:59:00.000,14.92412979480192,786.8533100724122,838.8260309347099,0.0
2022-06-06,05:00:00.000,14.993977441407226,763.7511668166682,840.180406266585,0.0
2022-06-06,05:01:00.000,14.895328693949214,773.4571753699684,850.1457905891513,0.0
2022-06-06,05:02:00.000,14.941630791425547,763.557133339823,849.0577945844369,0.0
2022-06-06,05:03:00.000,14.970294146367056,763.3966214557674,875.2052536557874,0.0
2022-06-06,05:04:00.000,14.897291416080916,763.9183617094491,827.1345943427881,0.0
2022-06-06,05:05:00.000,14.934025615606698,763.7849102282306,837.6874383509249,0.0
2022-06-06,05:06:00.000,14.935589649399496,763.3585570309085,817.6105159955587,0.0
2022-06-06,05:07:00.000,14.92727058102652,764.330990820045,826.587617493793,0.0
2022-06-06,05:08:00.000,14.966779908090853,763.1913502163864,830.2954670180056,0.0
2022-06-06,05:09:00.000,14.933400238971053,779.0593807031054,840.8473912664282,0.0
2022-06-06,05:10:00.000,14.973955259469124,777.3892901804114,832.6439866141837,0.0
2022-06-06,05:11:00.000,14.88353459338489,763.3048820009002,820.296085740684,0.0
2022-06-06,05:12:00.000,14.919088037688427,780.6711919040258,827.2998582912413,0.0
2022-06-06,05:13:00.000,14.943816123469857,767.0883896564666,855.8668145918227,0.0
2022-06-06,05:14:00.000,14.932834211741744,763.5324928054897,822.7406859840198,0.0
2022-06-06,05:15:00.000,14.911628538645534,771.4882715109468,823.9930276054772,0.0
2022-06-06,05:16:00.000,14.976752354171103,784.8381222455503,843.3867080958644,0.0
2022-06-06,05:17:00.000,14.947620615178954,782.5728880877895,848.0952570473341,0.0
2022-06-06,05:18:00.000,14.905816141553535,764.0554742042161,837.4884482032201,0.0
2022-06-06,05:19:00.000,14.952681512504157,763.4943621867272,851.2948486278814,0.0
